timestamp,network_mode,state,duplex_mode,cell_id,rsrp,rsrq,sinr,max_neighbor_rsrp,max_neighbor_rsrq,max_neighbor_sinr,avg_neighbor_rsrp,avg_neighbor_rsrq,avg_neighbor_sinr,bandwidth,cell_changed,rssi,band,ul_bandwidth,ul_throughput,rtt,retry,cwnd,loss_rate
1742812470.6876636,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-9,11,-83,-13,-3,-83,-13,-3,100,0,22,N/A,120.0,14.3,19.0,0,125.0,0.0000
1742812471.9331827,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-7,14,-78,-13,-3,-78,-13,-3,100,0,22,N/A,83.0,9.89,20.5,0,125.0,0.0000
1742812473.1781948,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-7,15,-78,-13,-3,-78,-13,-3,100,0,22,N/A,106.0,12.6,17.9,0,125.0,0.0000
1742812474.4247184,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,12,-79,-13,-3,-79,-13,-3,100,0,22,N/A,118.0,14.1,19.9,0,125.0,0.0000
1742812475.6647854,NR5G-SA,LIMSRV,TDD,A120C0002,-73,-8,15,-80,-11,0,-80,-11,0,100,0,22,N/A,94.3,11.2,19.4,0,125.0,0.0000
1742812476.9308507,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-9,9,-78,-11,1,-78,-11,1,100,0,22,N/A,101.0,12.0,17.7,0,125.0,0.0000
1742812478.2038121,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,12,-78,-11,2,-78,-11,2,100,0,22,N/A,94.8,11.3,19.4,0,125.0,0.0000
1742812479.4770174,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,11,-78,-12,0,-78,-12,0,100,0,22,N/A,89.7,10.7,21.1,0,125.0,0.0000
1742812480.7522795,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-9,11,-79,-11,0,-79,-11,0,100,0,22,N/A,96.4,11.5,25.1,0,125.0,0.0000
1742812482.025461,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-79,-12,1,-79,-12,1,100,0,22,N/A,114.0,13.6,21.4,0,125.0,0.0000
1742812483.2993877,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-79,-10,0,-79,-10,0,100,0,22,N/A,92.0,11.0,19.4,0,125.0,0.0000
1742812484.5714958,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,11,-81,-11,2,-81,-11,2,100,0,22,N/A,95.1,11.3,19.6,0,125.0,0.0000
1742812485.846502,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-10,1,-79,-10,1,100,0,22,N/A,107.0,12.8,18.6,0,125.0,0.0000
1742812487.1209126,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-10,2,-78,-10,2,100,0,22,N/A,59.1,7.05,19.5,0,125.0,0.0000
1742812488.393172,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,15,-77,-10,3,-77,-10,3,100,0,22,N/A,46.8,5.58,18.3,0,125.0,0.0000
1742812489.6689136,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-79,-11,0,-79,-11,0,100,0,22,N/A,69.4,8.27,22.3,0,125.0,0.0000
1742812490.9442153,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,0,-78,-11,0,100,0,22,N/A,56.8,6.77,18.2,0,125.0,0.0000
1742812492.2125807,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-77,-11,1,-77,-11,1,100,0,22,N/A,79.9,9.53,18.8,0,125.0,0.0000
1742812493.4865787,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-11,0,-78,-11,0,100,0,22,N/A,106.0,12.7,18.0,0,125.0,0.0000
1742812494.7609482,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-9,10,-78,-11,0,-78,-11,0,100,0,22,N/A,129.0,15.4,19.2,0,125.0,0.0000
1742812496.0348449,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-77,-10,1,-77,-10,1,100,0,22,N/A,151.0,18.0,19.0,0,125.0,0.0000
1742812497.307662,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-7,13,-80,-9,1,-80,-9,1,100,0,22,N/A,81.2,9.68,19.5,25,87.0,0.0037
1742812498.5798595,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-10,2,-78,-10,2,100,0,22,N/A,65.5,7.81,20.5,0,87.0,0.0000
1742812499.8527818,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-11,2,-78,-11,2,100,0,22,N/A,70.7,8.42,18.3,0,87.0,0.0000
1742812501.1244586,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,1,-78,-11,1,100,0,22,N/A,106.0,12.7,23.6,0,87.0,0.0000
1742812502.3964534,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-78,-10,1,-78,-10,1,100,0,22,N/A,121.0,14.5,17.3,0,87.0,0.0000
1742812503.669255,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-10,4,-78,-10,4,100,0,22,N/A,128.0,15.3,17.7,0,87.0,0.0000
1742812504.9429724,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-7,14,-79,-9,0,-79,-9,0,100,0,22,N/A,138.0,16.5,19.6,0,87.0,0.0000
1742812506.2155473,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-81,-10,0,-81,-10,0,100,0,22,N/A,96.9,11.5,18.7,0,87.0,0.0000
1742812507.4897776,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-79,-11,0,-79,-11,0,100,0,22,N/A,86.6,10.3,19.5,0,87.0,0.0000
1742812508.7641332,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,11,-79,-9,1,-79,-9,1,100,0,22,N/A,99.4,11.9,19.1,0,87.0,0.0000
1742812510.0364614,NR5G-SA,LIMSRV,TDD,A120C0002,-77,-8,12,-81,-9,2,-81,-9,2,100,0,22,N/A,108.0,12.8,18.0,0,87.0,0.0000
1742812511.3103547,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,10,-77,-10,2,-77,-10,2,100,0,22,N/A,86.3,10.3,17.8,0,87.0,0.0000
1742812512.5816014,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-9,1,-78,-9,1,100,0,22,N/A,99.2,11.8,21.7,0,87.0,0.0000
1742812513.8547301,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-9,12,-79,-9,2,-79,-9,2,100,0,22,N/A,114.0,13.6,18.7,0,87.0,0.0000
1742812515.1278298,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-9,1,-78,-9,1,100,0,22,N/A,86.1,10.3,17.4,0,87.0,0.0000
1742812516.3881352,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-9,2,-78,-9,2,100,0,22,N/A,95.9,11.4,17.7,0,87.0,0.0000
1742812517.660292,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-77,-9,2,-77,-9,2,100,0,22,N/A,75.5,9.01,18.2,0,87.0,0.0000
1742812518.9308662,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-9,2,-78,-9,2,100,0,22,N/A,107.0,12.7,18.4,0,87.0,0.0000
1742812520.2016535,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-10,1,-78,-10,1,100,0,22,N/A,126.0,15.1,17.8,0,87.0,0.0000
1742812521.471628,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-10,0,-78,-10,0,100,0,22,N/A,131.0,15.6,17.8,0,87.0,0.0000
1742812522.743674,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-9,0,-78,-9,0,100,0,22,N/A,87.4,10.4,19.6,0,87.0,0.0000
1742812524.0161655,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,16,-78,-10,0,-78,-10,0,100,0,22,N/A,102.0,12.2,19.7,0,87.0,0.0000
1742812525.2878864,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-10,1,-78,-10,1,100,0,22,N/A,111.0,13.2,18.0,0,87.0,0.0000
1742812526.5610788,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-10,1,-78,-10,1,100,0,22,N/A,108.0,12.9,20.2,0,87.0,0.0000
1742812527.8333573,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-9,13,-81,-9,1,-81,-9,1,100,0,22,N/A,82.5,9.83,18.7,0,87.0,0.0000
1742812529.1072829,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-77,-7,2,-77,-7,2,100,0,22,N/A,108.0,12.9,20.5,0,87.0,0.0000
1742812530.3798347,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-79,-9,2,-79,-9,2,100,0,22,N/A,115.0,13.7,18.9,0,87.0,0.0000
1742812531.6522532,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-80,-10,1,-80,-10,1,100,0,22,N/A,84.0,10.0,18.8,0,87.0,0.0000
1742812532.920536,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-79,-10,1,-79,-10,1,100,0,22,N/A,89.4,10.7,19.0,0,87.0,0.0000
1742812534.1932654,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-9,10,-78,-11,1,-78,-11,1,100,0,22,N/A,80.7,9.62,17.8,0,87.0,0.0000
1742812535.4675138,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-11,0,-79,-11,0,100,0,22,N/A,95.1,11.3,17.8,0,87.0,0.0000
1742812536.7370682,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-79,-10,0,-79,-10,0,100,0,22,N/A,109.0,13.0,23.5,0,87.0,0.0000
1742812538.0097413,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,13,-78,-11,-1,-78,-11,-1,100,0,22,N/A,130.0,15.4,18.1,0,87.0,0.0000
1742812539.2825966,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,0,-78,-11,0,100,0,22,N/A,92.2,11.0,20.2,0,87.0,0.0000
1742812540.5295897,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-78,-11,0,-78,-11,0,100,0,22,N/A,103.0,12.3,19.2,0,87.0,0.0000
1742812541.7960014,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-78,-11,0,-78,-11,0,100,0,22,N/A,110.0,13.2,18.6,0,87.0,0.0000
1742812543.0672827,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-9,12,-80,-11,-1,-80,-11,-1,100,0,22,N/A,95.9,11.4,17.7,0,87.0,0.0000
1742812544.3434172,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-11,0,-78,-11,0,100,0,22,N/A,88.1,10.5,19.6,0,87.0,0.0000
1742812545.6147869,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-78,-11,0,-78,-11,0,100,0,22,N/A,98.9,11.8,19.6,0,87.0,0.0000
1742812546.869466,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-11,0,-78,-11,0,100,0,22,N/A,109.0,13.0,21.1,0,87.0,0.0000
1742812548.1101043,NR5G-SA,LIMSRV,TDD,A120C0002,-73,-9,13,-81,-12,0,-81,-12,0,100,0,22,N/A,104.0,12.4,18.1,0,87.0,0.0000
1742812549.355719,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-12,-2,-78,-12,-2,100,0,22,N/A,110.0,13.1,18.9,0,87.0,0.0000
1742812550.62714,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,15,-81,-12,-2,-81,-12,-2,100,0,22,N/A,99.2,11.8,25.1,0,87.0,0.0000
1742812551.900114,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-7,13,-77,-10,-2,-77,-10,-2,100,0,22,N/A,104.0,12.4,19.2,0,87.0,0.0000
1742812553.1699402,NR5G-SA,LIMSRV,TDD,A120C0002,-73,-8,11,-80,-11,-2,-80,-11,-2,100,0,22,N/A,92.0,11.0,26.4,0,87.0,0.0000
1742812554.4425302,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-11,-2,-79,-11,-2,100,0,22,N/A,60.9,7.26,19.6,0,87.0,0.0000
1742812555.7129815,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,11,-78,-10,-1,-78,-10,-1,100,0,22,N/A,82.0,9.77,17.6,0,87.0,0.0000
1742812556.9811687,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-11,-2,-79,-11,-2,100,0,22,N/A,107.0,12.7,18.5,0,87.0,0.0000
1742812558.2544658,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-12,-3,-79,-12,-3,100,0,22,N/A,121.0,14.5,18.9,0,87.0,0.0000
1742812559.5243318,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-11,-2,-79,-11,-2,100,0,22,N/A,148.0,17.7,20.6,0,87.0,0.0000
1742812560.794617,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-11,-2,-78,-11,-2,100,0,22,N/A,109.0,13.0,20.6,0,87.0,0.0000
1742812562.0662005,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-12,-2,-79,-12,-2,100,0,22,N/A,105.0,12.6,19.6,0,87.0,0.0000
1742812563.340185,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-12,-3,-79,-12,-3,100,0,22,N/A,97.4,11.6,18.0,0,87.0,0.0000
1742812564.6117609,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,11,-80,-13,-3,-80,-13,-3,100,0,22,N/A,96.4,11.5,17.5,0,87.0,0.0000
1742812565.8811128,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-13,1,-79,-13,1,100,0,22,N/A,111.0,13.2,18.0,0,87.0,0.0000
1742812567.1550126,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,15,-79,-12,-3,-79,-12,-3,100,0,22,N/A,74.3,8.85,18.3,0,64.2,0.0000
1742812568.4261158,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,13,-80,-13,-2,-80,-13,-2,100,0,22,N/A,78.6,9.37,18.0,0,64.2,0.0000
1742812569.699752,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-11,-1,-78,-11,-1,100,0,22,N/A,70.1,8.36,20.3,0,64.2,0.0000
1742812570.9717002,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,12,-78,-11,-1,-78,-11,-1,100,0,22,N/A,103.0,12.3,18.0,0,64.2,0.0000
1742812572.242691,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-78,-11,-1,-78,-11,-1,100,0,22,N/A,130.0,15.5,20.4,0,64.2,0.0000
1742812573.5097075,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,13,-80,-12,-1,-80,-12,-1,100,0,22,N/A,151.0,18.0,21.1,0,64.2,0.0000
1742812574.7828302,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,14,-78,-10,-1,-78,-10,-1,100,0,22,N/A,119.0,14.2,18.8,0,64.2,0.0000
1742812576.0540578,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,13,-78,-11,-1,-78,-11,-1,100,0,22,N/A,100.0,12.0,18.2,0,64.2,0.0000
1742812577.3258293,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,-2,-78,-11,-2,100,0,22,N/A,92.5,11.0,18.1,0,64.2,0.0000
1742812578.5957553,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,12,-78,-11,-1,-78,-11,-1,100,0,22,N/A,97.4,11.6,19.9,0,64.2,0.0000
1742812579.8682933,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-10,-2,-78,-10,-2,100,0,22,N/A,108.0,12.9,22.1,0,64.2,0.0000
1742812581.1217158,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-11,-2,-78,-11,-2,100,0,22,N/A,102.0,12.2,19.4,0,64.2,0.0000
1742812582.3902354,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,13,-78,-11,-2,-78,-11,-2,100,0,22,N/A,87.4,10.4,19.1,0,64.2,0.0000
1742812583.6622388,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,14,-78,-11,-3,-78,-11,-3,100,0,22,N/A,102.0,12.1,18.2,0,64.2,0.0000
1742812584.9344604,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-77,-11,-2,-77,-11,-2,100,0,22,N/A,105.0,12.5,17.7,0,64.2,0.0000
1742812586.2071238,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-11,-2,-78,-11,-2,100,0,22,N/A,82.5,9.83,20.1,0,64.2,0.0000
1742812587.4810278,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,14,-77,-12,-3,-77,-12,-3,100,0,22,N/A,77.9,9.28,21.0,0,64.2,0.0000
1742812588.752072,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-12,-3,-78,-12,-3,100,0,22,N/A,74.3,8.85,19.6,0,64.2,0.0000
1742812590.0217938,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-77,-11,-2,-77,-11,-2,100,0,22,N/A,108.0,12.8,18.5,0,64.2,0.0000
1742812591.2928803,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-12,-2,-78,-12,-2,100,0,22,N/A,123.0,14.7,18.2,0,64.2,0.0000
1742812592.566956,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-77,-11,-3,-77,-11,-3,100,0,22,N/A,135.0,16.1,19.5,0,64.2,0.0000
1742812593.8376591,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,-2,-78,-11,-2,100,0,22,N/A,112.0,13.3,20.2,0,64.2,0.0000
1742812595.1113174,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-78,-12,-3,-78,-12,-3,100,0,22,N/A,58.1,6.92,31.3,0,64.2,0.0000
1742812596.382004,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,11,-78,-11,-2,-78,-11,-2,100,0,22,N/A,71.2,8.49,24.3,0,64.2,0.0000
1742812597.6416092,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,-1,-78,-11,-1,100,0,22,N/A,67.6,8.06,19.2,0,64.2,0.0000
1742812598.9121265,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,12,-78,-11,0,-78,-11,0,100,0,22,N/A,80.2,9.56,18.0,0,64.2,0.0000
1742812600.182325,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,-1,-78,-11,-1,100,0,22,N/A,82.0,9.77,18.0,0,64.2,0.0000
1742812601.452433,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-11,-2,-78,-11,-2,100,0,22,N/A,92.8,11.1,18.6,0,64.2,0.0000
1742812602.7233438,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-77,-12,2,-77,-12,2,100,0,22,N/A,114.0,13.6,17.6,0,64.2,0.0000
1742812603.99665,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,14,-78,-11,-3,-78,-11,-3,100,0,22,N/A,142.0,16.9,18.1,0,64.2,0.0000
1742812605.2702138,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-11,-3,-78,-11,-3,100,0,22,N/A,157.0,18.7,18.1,0,64.2,0.0000
1742812606.5405884,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,15,-78,-12,1,-78,-12,1,100,0,22,N/A,95.8,11.4,20.5,0,64.2,0.0000
1742812607.8128417,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-77,-12,-3,-77,-12,-3,100,0,22,N/A,106.0,12.7,20.5,0,64.2,0.0000
1742812609.0834563,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-12,-3,-78,-12,-3,100,0,22,N/A,97.9,11.7,21.0,0,64.2,0.0000
1742812610.3562732,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-77,-12,0,-77,-12,0,100,0,22,N/A,107.0,12.7,21.6,0,64.2,0.0000
1742812611.6287084,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-12,-3,-78,-12,-3,100,0,22,N/A,115.0,13.8,18.4,0,64.2,0.0000
1742812612.9019754,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-79,-12,-3,-79,-12,-3,100,0,22,N/A,91.7,10.9,20.3,0,64.2,0.0000
1742812614.1705787,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-77,-11,-2,-77,-11,-2,100,0,22,N/A,94.1,11.2,18.9,0,64.2,0.0000
1742812615.442147,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-11,-1,-78,-11,-1,100,0,22,N/A,108.0,12.9,19.0,0,64.2,0.0000
1742812616.7143626,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-77,-11,3,-77,-11,3,100,0,22,N/A,120.0,14.3,19.2,0,64.2,0.0000
1742812617.9860308,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-11,-2,-78,-11,-2,100,0,22,N/A,91.2,10.9,17.5,0,65.6,0.0000
1742812619.2599106,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-11,-2,-79,-11,-2,100,0,22,N/A,90.4,10.8,19.3,0,65.6,0.0000
1742812620.5331106,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-11,-1,-78,-11,-1,100,0,22,N/A,86.6,10.3,18.8,4,67.0,0.0006
1742812621.7725859,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-79,-11,-2,-79,-11,-2,100,0,22,N/A,96.6,11.5,20.3,0,67.0,0.0000
1742812623.0453267,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,14,-78,-11,-1,-78,-11,-1,100,0,22,N/A,137.0,16.3,19.0,0,67.0,0.0000
1742812624.3171372,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-79,-11,-1,-79,-11,-1,100,0,22,N/A,89.7,10.7,18.7,0,67.0,0.0000
1742812625.5858998,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,15,-78,-11,0,-78,-11,0,100,0,22,N/A,91.7,10.9,18.4,0,67.0,0.0000
1742812626.8554492,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-7,13,-78,-11,0,-78,-11,0,100,0,22,N/A,110.0,13.1,18.2,0,67.0,0.0000
1742812628.125556,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-79,-11,0,-79,-11,0,100,0,22,N/A,90.2,10.8,20.0,0,67.0,0.0000
1742812629.3950865,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-79,-10,0,-79,-10,0,100,0,22,N/A,88.9,10.6,17.9,0,67.0,0.0000
1742812630.6625698,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,14,-78,-11,0,-78,-11,0,100,0,22,N/A,100.0,12.0,18.1,0,67.0,0.0000
1742812631.9336379,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-11,0,-78,-11,0,100,0,22,N/A,99.2,11.8,21.8,0,67.0,0.0000
1742812633.2081077,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-80,-11,0,-80,-11,0,100,0,22,N/A,85.6,10.2,17.9,0,67.0,0.0000
1742812634.4533293,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-10,0,-78,-10,0,100,0,22,N/A,98.4,11.7,18.3,0,67.0,0.0000
1742812635.7018328,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-11,0,-78,-11,0,100,0,22,N/A,117.0,14.0,19.6,0,67.0,0.0000
1742812636.9473457,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,13,-80,-10,-1,-80,-10,-1,100,0,22,N/A,84.5,10.1,18.2,0,67.0,0.0000
1742812638.2073045,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-80,-11,-2,-80,-11,-2,100,0,22,N/A,99.4,11.9,19.4,0,67.0,0.0000
1742812639.480312,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-79,-12,-2,-79,-12,-2,100,0,22,N/A,110.0,13.1,20.5,0,67.0,0.0000
1742812640.7524486,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-11,-1,-79,-11,-1,100,0,22,N/A,105.0,12.6,19.1,0,67.0,0.0000
1742812641.998504,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,10,-80,-10,-1,-80,-10,-1,100,0,22,N/A,92.5,11.0,18.9,0,67.0,0.0000
1742812643.2448742,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-78,-10,0,-78,-10,0,100,0,22,N/A,106.0,12.7,17.9,0,67.0,0.0000
1742812644.4894202,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-77,-11,0,-77,-11,0,100,0,22,N/A,113.0,13.4,18.5,0,67.0,0.0000
1742812645.7365022,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-10,0,-78,-10,0,100,0,22,N/A,92.8,11.1,18.3,0,67.0,0.0000
1742812646.9827766,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-11,-1,-78,-11,-1,100,0,22,N/A,101.0,12.0,18.1,0,67.0,0.0000
1742812648.2352426,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-79,-11,-1,-79,-11,-1,100,0,22,N/A,118.0,14.0,18.9,0,67.0,0.0000
1742812649.4867635,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,12,-78,-11,0,-78,-11,0,100,0,22,N/A,75.8,9.04,21.8,0,67.0,0.0000
1742812650.7338073,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,12,-77,-10,0,-77,-10,0,100,0,22,N/A,77.6,9.25,21.6,0,67.0,0.0000
1742812651.9790757,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,11,-78,-11,0,-78,-11,0,100,0,22,N/A,108.0,12.9,19.3,0,67.0,0.0000
1742812653.2255495,NR5G-SA,LIMSRV,TDD,A120C0002,-75,-8,13,-78,-11,1,-78,-11,1,100,0,22,N/A,121.0,14.4,19.4,0,67.0,0.0000
1742812654.4904945,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-8,13,-78,-10,0,-78,-10,0,100,0,22,N/A,106.0,12.6,20.2,0,67.0,0.0000
1742812655.7417903,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-9,11,-79,-11,0,-79,-11,0,100,0,22,N/A,113.0,13.4,19.2,0,67.0,0.0000
1742812656.9865105,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-9,12,-79,-10,0,-79,-10,0,100,0,22,N/A,100.0,12.0,22.9,0,67.0,0.0000
1742812658.2326674,NR5G-SA,LIMSRV,TDD,A120C0002,-73,-9,13,-79,-10,0,-79,-10,0,100,0,22,N/A,72.0,8.58,19.0,0,67.0,0.0000
1742812659.4743888,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-9,12,-80,-10,-1,-80,-10,-1,100,0,22,N/A,67.6,8.06,18.1,0,67.0,0.0000
