timestamp,network_mode,state,duplex_mode,cell_id,rsrp,rsrq,sinr,tx_power,max_neighbor_rsrp,max_neighbor_rsrq,max_neighbor_sinr,avg_neighbor_rsrp,avg_neighbor_rsrq,avg_neighbor_sinr,bandwidth,cell_changed,rssi,band,mcs,ul_bandwidth,ul_throughput,rtt,retry,cwnd,loss_rate
1743334400.7602425,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,9,21,-78,-3,9,-105,-21,0,100,0,-60,NR N78,11,31.5,3.75,nan,0,3.12,0.0000
1743334401.8293064,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,9,21,-77,-2,9,-105,-12,0,100,0,-60,NR N78,13,41.9,5.0,nan,0,3.12,0.0000
1743334402.9336858,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-78,-3,5,-101,-10,0,100,0,-61,NR N78,13,41.9,5.0,nan,0,3.12,0.0000
1743334404.0474765,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-78,-3,13,-104,-12,0,100,0,-60,NR N78,16,52.4,6.25,nan,0,3.12,0.0000
1743334405.128457,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-1,8,21,-78,-2,13,-105,-12,0,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334406.2216353,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,7,21,-78,-2,9,-105,-21,-1,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334407.320669,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,6,21,-78,-2,4,-104,-11,-1,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.12,0.0000
1743334408.4256835,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-78,-3,4,-103,-11,-1,100,0,-62,NR N78,16,31.5,3.75,nan,0,3.12,0.0000
1743334409.489959,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-78,-3,7,-102,-10,1,100,0,-61,NR N78,15,52.4,6.25,nan,0,3.12,0.0000
1743334410.5984693,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-78,-3,9,-104,-12,1,100,0,-61,NR N78,15,41.9,5.0,nan,0,3.12,0.0000
1743334411.6893148,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-78,-3,9,-102,-12,0,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334412.738708,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-78,-2,10,-102,-10,1,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334413.783346,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,6,21,-78,-3,9,-102,-11,1,100,0,-59,NR N78,18,41.9,5.0,nan,0,3.12,0.0000
1743334414.8188167,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,7,21,-78,-3,9,-105,-13,0,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.12,0.0000
1743334415.886809,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-77,-2,11,-102,-11,0,100,0,-61,NR N78,17,31.4,3.75,nan,0,3.12,0.0000
1743334416.968983,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-78,-2,11,-102,-9,2,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334418.0163522,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,7,21,-78,-2,10,-102,-10,2,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.12,0.0000
1743334419.1159801,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-78,-2,12,-103,-11,0,100,0,-62,NR N78,17,52.4,6.25,nan,0,3.12,0.0000
1743334420.2350807,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-79,-2,12,-104,-11,2,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334421.2812903,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-78,-3,4,-101,-10,1,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.12,0.0000
1743334422.4060256,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-78,-2,11,-105,-13,0,100,0,-61,NR N78,16,52.4,6.25,nan,0,3.12,0.0000
1743334423.5178719,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,9,21,-79,-2,11,-103,-12,0,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334424.6252656,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-3,12,-102,-10,2,100,0,-61,NR N78,17,52.4,6.25,nan,0,3.12,0.0000
1743334425.7258298,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-78,-2,4,-97,-12,-1,100,0,-61,NR N78,18,41.9,5.0,nan,0,3.12,0.0000
1743334426.8175962,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-2,6,21,-79,-3,3,-105,-14,-2,100,0,-60,NR N78,18,31.5,3.75,nan,0,3.12,0.0000
1743334427.9218278,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-2,5,21,-79,-3,6,-103,-11,1,100,0,-61,NR N78,16,41.9,5.0,nan,0,3.12,0.0000
1743334429.045631,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-79,-3,10,-102,-11,1,100,0,-63,NR N78,16,31.5,3.75,nan,0,3.12,0.0000
1743334430.1469522,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,9,21,-79,-3,10,-104,-11,0,100,0,-63,NR N78,14,31.5,3.75,nan,0,3.12,0.0000
1743334431.2625194,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,10,21,-79,-3,11,-102,-11,1,100,0,-62,NR N78,14,42.0,5.0,nan,0,3.12,0.0000
1743334432.3331172,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,9,21,-80,-2,10,-103,-10,1,100,0,-61,NR N78,14,42.0,5.0,nan,0,3.12,0.0000
1743334433.3940842,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,10,21,-79,-2,10,-103,-11,0,100,0,-61,NR N78,15,31.4,3.75,nan,0,3.12,0.0000
1743334434.4750845,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,11,21,-79,-3,12,-105,-13,0,100,0,-59,NR N78,15,31.5,3.75,nan,0,3.12,0.0000
1743334435.5388527,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,10,21,-79,-3,12,-105,-12,1,100,0,-59,NR N78,14,31.5,3.75,nan,0,3.12,0.0000
1743334436.6519084,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,9,21,-79,-3,11,-105,-12,0,100,0,-61,NR N78,14,31.5,3.75,nan,0,3.12,0.0000
1743334437.7226462,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-2,10,21,-80,-4,8,-102,-10,0,100,0,-60,NR N78,12,21.0,2.5,nan,0,3.12,0.0000
1743334438.8413713,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-1,10,21,-80,-4,8,-103,-10,0,100,0,-61,NR N78,12,42.0,5.0,nan,0,3.12,0.0000
1743334439.8947904,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-4,7,-106,-10,0,100,0,-62,NR N78,14,41.9,5.0,nan,0,3.12,0.0000
1743334440.9609354,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-4,10,-103,-10,0,100,0,-62,NR N78,14,52.4,6.25,nan,0,3.12,0.0000
1743334442.0005293,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-4,10,-107,-21,-1,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.12,0.0000
1743334443.1062906,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-4,13,-107,-22,0,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334444.1876693,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-80,-3,11,-104,-12,-1,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.12,0.0000
1743334445.2654953,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-1,8,21,-80,-3,11,-106,-14,-2,100,0,-61,NR N78,15,31.5,3.75,nan,0,3.12,0.0000
1743334446.3865964,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-2,11,-104,-12,-1,100,0,-62,NR N78,15,41.9,5.0,nan,0,3.12,0.0000
1743334447.4770792,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-79,-3,6,-103,-11,0,100,0,-63,NR N78,18,52.4,6.25,nan,0,3.12,0.0000
1743334448.560365,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,8,21,-80,-4,6,-102,-11,0,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.12,0.0000
1743334486.3649251,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,10,17,-78,-3,7,-107,-22,0,100,1,-62,NR N78,18,nan,nan,nan,nan,nan,nan
1743334487.4755628,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,17,-79,-4,7,-106,-22,-1,100,0,-62,NR N78,18,41.9,5.0,nan,0,270.0,0.0000
1743334488.557113,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,6,20,-79,-3,6,-106,-14,-2,100,0,-60,NR N78,20,55.0,6.56,nan,0,574.0,0.0000
1743334489.6719658,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,6,20,-79,-3,6,-101,-13,-2,100,0,-62,NR N78,20,71.0,8.46,nan,0,935.0,0.0000
1743334490.7753975,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,21,-78,-3,5,-103,-14,-1,100,0,-62,NR N78,19,61.0,7.27,nan,0,1.23,0.0000
1743334491.8756557,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-2,14,-101,-14,-1,100,0,-62,NR N78,19,52.4,6.25,nan,0,1.57,0.0000
1743334492.9618297,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-2,14,-105,-16,0,100,0,-60,NR N78,20,62.9,7.5,nan,0,1.92,0.0000
1743334494.0545788,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,8,-105,-13,0,100,0,-61,NR N78,20,52.4,6.25,nan,0,2.27,0.0000
1743334495.1584718,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,4,-99,-14,-1,100,0,-61,NR N78,19,62.9,7.5,nan,0,2.61,0.0000
1743334496.205792,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,4,-102,-11,0,100,0,-60,NR N78,19,52.4,6.25,nan,0,2.98,0.0000
1743334497.277853,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-79,-3,3,-104,-12,-1,100,0,-62,NR N78,19,62.9,7.5,nan,0,3.16,0.0000
1743334498.3131654,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-78,-3,10,-102,-12,0,100,0,-62,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334499.3549194,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-79,-3,10,-104,-11,1,100,0,-62,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334500.4561691,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-80,-3,10,-102,-11,1,100,0,-61,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334501.5509517,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,6,21,-81,-3,10,-105,-12,0,100,0,-58,NR N78,19,41.9,5.0,nan,0,3.16,0.0000
1743334502.646397,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-81,-2,12,-104,-13,-1,100,0,-61,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334503.705796,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-81,-4,7,-105,-13,-1,100,0,-63,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334504.7876916,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,20,-81,-4,7,-102,-11,0,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334505.883778,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,20,-81,-4,7,-105,-12,0,100,0,-58,NR N78,16,42.0,5.0,nan,0,3.16,0.0000
1743334507.0026147,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,20,-81,-3,11,-107,-14,-1,100,0,-61,NR N78,14,31.4,3.75,nan,0,3.16,0.0000
1743334508.1193476,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-3,4,20,-81,-3,11,-104,-13,-1,100,0,-59,NR N78,14,42.0,5.0,nan,0,3.16,0.0000
1743334509.1610837,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,4,20,-81,-3,4,-107,-12,-1,100,0,-60,NR N78,14,31.4,3.75,nan,0,3.16,0.0000
1743334510.216278,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,20,-81,-4,11,-107,-14,-1,100,0,-60,NR N78,14,41.9,5.0,nan,0,3.16,0.0000
1743334511.280716,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,20,-81,-4,11,-104,-13,-1,100,0,-58,NR N78,15,41.9,5.0,nan,0,3.16,0.0000
1743334512.3902652,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,5,20,-81,-3,4,-107,-22,-2,100,0,-59,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334513.4686675,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,5,20,-81,-2,14,-107,-21,0,100,0,-60,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334514.5187929,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,5,20,-81,-2,14,-104,-13,0,100,0,-60,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334515.6224887,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,4,20,-81,-2,13,-101,-11,0,100,0,-60,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334516.674713,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,4,21,-80,-2,13,-104,-12,0,100,0,-60,NR N78,17,52.4,6.25,nan,0,3.16,0.0000
1743334517.779926,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,4,21,-80,-3,8,-103,-13,-2,100,0,-59,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334518.865012,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-2,4,21,-81,-3,9,-102,-12,-1,100,0,-60,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334519.9814773,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-2,5,21,-81,-3,9,-101,-10,1,100,0,-57,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334521.084361,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-2,5,21,-81,-3,9,-107,-14,-2,100,0,-57,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334522.1813097,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,4,21,-81,-5,6,-108,-15,-2,100,0,-59,NR N78,19,41.9,5.0,nan,0,3.16,0.0000
1743334523.2450857,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-3,4,21,-80,-3,6,-104,-13,0,100,0,-60,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334524.3175,NR5G-SA,CONNECT,TDD,CFE10C08F,-75,-3,5,21,-80,-3,11,-103,-12,0,100,0,-61,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334525.431196,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,5,21,-81,-5,6,-103,-13,-2,100,0,-60,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334526.53567,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,4,21,-81,-5,6,-106,-13,-2,100,0,-60,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334527.6475923,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-3,4,21,-81,-2,11,-105,-13,-1,100,0,-61,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334528.726513,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,4,21,-81,-3,10,-103,-11,0,100,0,-61,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334529.7724142,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,21,-81,-3,10,-98,-10,0,100,0,-61,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334530.8926864,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,21,-81,-4,3,-100,-14,-1,100,0,-62,NR N78,17,52.4,6.25,nan,0,3.16,0.0000
1743334531.9748168,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,6,21,-81,-4,9,-101,-12,0,100,0,-61,NR N78,17,52.4,6.25,nan,0,3.16,0.0000
1743334533.0149488,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,21,-81,-4,9,-106,-15,-1,100,0,-62,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334534.0912638,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-80,-2,12,-106,-13,-1,100,0,-61,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334535.1376421,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-80,-2,12,-105,-13,0,100,0,-59,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334536.1921537,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-80,-3,6,-102,-10,0,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334537.3197374,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-80,-3,11,-103,-11,0,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334538.3624341,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-79,-3,11,-104,-12,0,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334539.4113607,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,7,21,-79,-3,11,-104,-12,0,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334540.5252995,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,7,21,-79,-3,7,-101,-11,-1,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334541.607698,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-3,7,-106,-13,-2,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334542.6771452,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-3,10,-106,-13,-1,100,0,-60,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334543.732437,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-3,10,-102,-13,-2,100,0,-62,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334544.808016,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-3,10,-104,-15,-2,100,0,-61,NR N78,20,62.9,7.5,nan,0,3.16,0.0000
1743334545.9032578,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,8,21,-79,-3,10,-106,-11,0,100,0,-61,NR N78,20,52.4,6.25,nan,0,3.16,0.0000
1743334547.0318286,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,10,21,-79,-3,10,-104,-11,0,100,0,-63,NR N78,20,52.4,6.25,nan,0,3.16,0.0000
1743334548.1003175,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,9,21,-79,-3,10,-108,-13,0,100,0,-63,NR N78,20,52.4,6.25,nan,0,3.16,0.0000
1743334549.179605,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-79,-3,10,-103,-12,0,100,0,-61,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334550.2975898,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-80,-3,10,-105,-12,0,100,0,-61,NR N78,16,52.4,6.25,nan,0,3.16,0.0000
1743334551.4213257,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-79,-3,9,-106,-12,-1,100,0,-61,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334552.4740496,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,6,21,-78,-2,13,-101,-11,0,100,0,-60,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334553.5557685,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-77,-2,13,-102,-11,0,100,0,-62,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334554.661299,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-78,-2,13,-103,-12,1,100,0,-62,NR N78,17,52.4,6.25,nan,1,3.16,0.0002
1743334555.7597451,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-78,-3,3,-104,-12,-2,100,0,-63,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334556.8482363,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,6,21,-79,-4,2,-107,-12,-1,100,0,-61,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334557.9732316,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-78,-3,6,-107,-13,-1,100,0,-62,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334559.0544565,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-3,6,21,-78,-3,8,-106,-13,0,100,0,-60,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334560.1668785,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,8,-101,-11,0,100,0,-61,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334561.263272,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,10,-106,-12,0,100,0,-62,NR N78,16,31.5,3.75,nan,0,3.16,0.0000
1743334562.3927393,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,11,-106,-13,0,100,0,-62,NR N78,15,41.9,5.0,nan,0,3.16,0.0000
1743334563.4871593,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-2,11,-101,-11,0,100,0,-62,NR N78,15,31.5,3.75,nan,0,3.16,0.0000
1743334564.5945106,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-78,-3,6,-101,-11,-1,100,0,-62,NR N78,13,31.5,3.75,nan,0,3.16,0.0000
1743334565.653672,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-74,-2,4,-97,-12,-1,100,0,-63,NR N78,13,31.5,3.75,nan,0,3.16,0.0000
1743334566.7033627,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-70,-2,4,-95,-11,-1,100,0,-62,NR N78,12,31.5,3.75,nan,0,3.16,0.0000
1743334567.7643402,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-78,-3,4,-105,-12,-1,100,0,-62,NR N78,12,31.5,3.75,nan,0,3.16,0.0000
1743334568.816863,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,4,-106,-11,0,100,0,-61,NR N78,13,31.5,3.75,nan,0,3.16,0.0000
1743334569.8701766,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-79,-3,4,-106,-12,0,100,0,-62,NR N78,13,31.5,3.75,nan,0,3.16,0.0000
1743334570.9541068,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-79,-3,8,-108,-13,-2,100,0,-63,NR N78,13,31.5,3.75,nan,0,3.16,0.0000
1743334572.053525,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-80,-3,8,-107,-13,-1,100,0,-61,NR N78,13,31.5,3.75,nan,0,3.16,0.0000
1743334573.1055264,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-80,-3,3,-106,-12,-2,100,0,-61,NR N78,14,41.9,5.0,nan,0,3.16,0.0000
1743334574.2105677,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-81,-4,6,-106,-12,-2,100,0,-61,NR N78,14,31.5,3.75,nan,0,3.16,0.0000
1743334575.2867973,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-80,-4,6,-106,-12,0,100,0,-61,NR N78,14,31.5,3.75,nan,0,3.16,0.0000
1743334576.3443856,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-79,-4,5,-108,-12,0,100,0,-61,NR N78,14,42.0,5.0,nan,0,3.16,0.0000
1743334577.390394,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-79,-4,5,-106,-11,0,100,0,-62,NR N78,14,41.9,5.0,nan,0,3.16,0.0000
1743334578.4744854,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-80,-4,5,-105,-10,-1,100,0,-62,NR N78,18,62.9,7.5,nan,0,3.16,0.0000
1743334579.5586216,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-80,-4,3,-109,-20,-1,100,0,-62,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334580.6422691,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-81,-4,6,-108,-12,0,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334581.699187,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-81,-4,6,-103,-11,0,100,0,-62,NR N78,17,52.4,6.25,nan,0,3.16,0.0000
1743334582.7803102,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-81,-5,4,-107,-13,-2,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334583.8506286,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-80,-4,4,-107,-13,-2,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334584.94143,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-79,-3,8,-103,-11,0,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334586.0965397,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-80,-4,4,-105,-12,0,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334587.1393085,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-80,-5,4,-103,-12,0,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334588.1930804,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-80,-4,10,-105,-12,-1,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334589.3091934,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-79,-4,2,-105,-13,-1,100,0,-60,NR N78,16,52.4,6.25,nan,0,3.16,0.0000
1743334590.412774,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-4,2,-105,-12,-1,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
